Fecha,Nemotécnico,Precios (último /cierre),Variación porcentual,Volúmenes,Cantidad,Variación absoluta,Precio apertura,Precio máximo,Precio mínimo,Precio promedio,Emisor / nombre,Tipo  Activo
2026-06-24,ECOPETROL,2505.0,-5.65,186459053440.0,72935359.0,-150,,2640.0,2485.0,,,
2026-06-25,ECOPETROL,2500.0,-0.2,73334214155.0,29325185.0,-5,,2545.0,2450.0,,,
2026-06-26,ECOPETROL,2560.0,2.4,132481534040.0,52408561.0,60,,2570.0,2465.0,,,
2026-06-30,ECOPETROL,2435.0,-4.88,54893485125.0,22320212.0,-125,,2560.0,2415.0,,,
2026-07-01,ECOPETROL,2440.0,0.21,67780341600.0,27562214.0,5,,2495.0,2410.0,,,
2026-07-02,ECOPETROL,2470.0,1.23,52922023845.0,21477157.0,30,,2505.0,2420.0,,,
2026-07-03,ECOPETROL,2550.0,3.24,22593459280.0,8997932.0,80,,2550.0,2485.0,,,
2026-07-06,ECOPETROL,2435.0,-4.51,35161657615.0,14287783.0,-115,,2550.0,2415.0,,,
2026-07-07,ECOPETROL,2430.0,-0.21,57195976345.0,23531151.0,-5,,2465.0,2385.0,,,
2026-07-08,ECOPETROL,2550.0,4.94,57094332340.0,22550321.0,120,,2575.0,2500.0,,,
2026-07-09,ECOPETROL,2535.0,-0.59,72884836350.0,28961664.0,-15,,2550.0,2485.0,,,
2026-07-10,ECOPETROL,2545.0,0.39,76211401885.0,30296450.0,10,,2545.0,2480.0,,,
2026-07-13,ECOPETROL,,,,,,,,,,,
2026-07-14,ECOPETROL,2630.0,3.34,80504493765.0,30970192.0,85,,2630.0,2570.0,,,
2026-07-15,ECOPETROL,2590.0,-1.52,58896272695.0,22624785.0,-40,,2650.0,2585.0,,,
2026-07-16,ECOPETROL,2575.0,-0.58,156588621420.0,60953983.0,-15,,2605.0,2535.0,,,
2026-07-17,ECOPETROL,2625.0,1.94,104048207800.0,39825714.0,50,,2625.0,2580.0,,,
2026-07-21,ECOPETROL,2650.0,0.95,83062486380.0,30950805.0,25,,2720.0,2645.0,-,,
2026-01-19,GEB,3215.0,0.47,8420145135.0,2641776.0,15,,3215.0,3170.0,3187.3,,
2026-01-20,GEB,3235.0,0.62,23011558420.0,7233428.0,20,,3235.0,3155.0,3181.28,,
2026-01-21,GEB,3240.0,0.15,22292619780.0,6922118.0,5,,3240.0,3200.0,3220.49,,
2026-01-22,GEB,3240.0,0,3265371095.0,1012222.0,0,,3240.0,3200.0,3225.94,,
2026-01-23,GEB,3250.0,0.31,3516891925.0,1088218.0,10,,3250.0,3200.0,3231.79,,
2026-01-26,GEB,3295.0,1.38,8918081550.0,2721705.0,45,,3300.0,3205.0,3276.65,,
2026-01-27,GEB,3335.0,1.21,3496826255.0,1048917.0,40,,3345.0,3310.0,3333.75,,
2026-01-28,GEB,3395.0,1.8,4747403305.0,1419354.0,60,,3395.0,3300.0,3344.76,,
2026-01-29,GEB,3340.0,-1.62,1842442790.0,552420.0,-55,,3390.0,3295.0,3335.22,,
2026-01-30,GEB,3275.0,-1.95,5898069370.0,1800022.0,-65,,3380.0,3230.0,3276.67,,
2026-02-02,GEB,3050.0,-6.87,10325411810.0,3337008.0,-225,,3230.0,3050.0,3094.21,,
2026-02-03,GEB,2985.0,-2.13,6305576375.0,2086466.0,-65,,3100.0,2985.0,3022.13,,
2026-02-04,GEB,2880.0,-3.52,12571181380.0,4313483.0,-105,,3030.0,2880.0,2914.39,,
2026-02-05,GEB,2830.0,-1.74,10865802080.0,3777177.0,-50,,2920.0,2830.0,2876.7,,
2026-02-06,GEB,2870.0,1.41,6651529915.0,2296633.0,40,,2935.0,2860.0,2896.21,,
2026-02-09,GEB,2910.0,1.39,2693407545.0,921389.0,40,,2945.0,2910.0,2923.2,,
2026-02-10,GEB,2985.0,2.58,2902639385.0,979949.0,75,,3000.0,2920.0,2962.03,,
2026-02-11,GEB,2995.0,0.34,3116683675.0,1044615.0,10,,2995.0,2970.0,2983.57,,
2026-02-12,GEB,2975.0,-0.67,1965363490.0,665328.0,-20,,2985.0,2915.0,2953.98,,
2026-02-13,GEB,3015.0,1.34,9294138355.0,3122565.0,40,,3015.0,2970.0,2976.44,,
2026-02-16,GEB,3000.0,-0.5,3824852300.0,1288671.0,-15,,3015.0,2950.0,2968.06,,
2026-02-17,GEB,3000.0,0,6817206605.0,2273037.0,0,,3010.0,2990.0,2999.16,,
2026-02-18,GEB,3020.0,0.67,8048273350.0,2681725.0,20,,3020.0,2990.0,3001.16,,
2026-02-19,GEB,3040.0,0.66,5497176755.0,1819851.0,20,,3040.0,3010.0,3020.67,,
2026-02-20,GEB,3040.0,0,2424307835.0,798421.0,0,,3045.0,3020.0,3036.38,,
2026-02-23,GEB,2960.0,-2.63,5580095985.0,1858899.0,-80,,3050.0,2950.0,3001.83,,
2026-02-24,GEB,2980.0,0.68,2059327915.0,695316.0,20,,2980.0,2945.0,2961.72,,
2026-02-25,GEB,2905.0,-2.52,4853526655.0,1670370.0,-75,,2980.0,2830.0,2905.66,,
2026-02-26,GEB,2860.0,-1.55,3343701660.0,1171419.0,-45,,2945.0,2805.0,2854.4,,
2026-02-27,GEB,2790.0,-2.45,16929533220.0,6030807.0,-70,,2895.0,2790.0,2807.18,,
2026-03-02,GEB,2715.0,-2.69,2951748450.0,1062491.0,-75,,2855.0,2715.0,2778.14,,
2026-03-03,GEB,2720.0,0.18,7187157340.0,2684357.0,5,,2750.0,2625.0,2677.42,,
2026-03-04,GEB,2720.0,0,3170801445.0,1148858.0,0,,2820.0,2720.0,2759.96,,
2026-03-05,GEB,2760.0,1.47,2057896225.0,747630.0,40,,2775.0,2740.0,2752.56,,
2026-03-06,GEB,2775.0,0.54,2014745410.0,726139.0,15,,2795.0,2755.0,2774.6,,
2026-03-09,GEB,2915.0,5.05,4373228400.0,1521630.0,140,,2915.0,2785.0,2874.04,,
2026-03-10,GEB,2900.0,-0.51,4310723975.0,1512807.0,-15,,2915.0,2825.0,2849.49,,
2026-03-11,GEB,2905.0,0.17,2510317700.0,865648.0,5,,2915.0,2880.0,2899.93,,
2026-03-12,GEB,2805.0,-3.44,2874563515.0,1003570.0,-100,,2915.0,2805.0,2864.34,,
2026-03-13,GEB,2880.0,2.67,1848335460.0,650026.0,75,,2880.0,2825.0,2843.48,,
2026-03-16,GEB,2860.0,-0.69,1784635030.0,619481.0,-20,,2910.0,2850.0,2880.86,,
2026-03-17,GEB,2860.0,0,1239102580.0,432385.0,0,,2875.0,2860.0,2865.74,,
2026-03-18,GEB,2870.0,0.35,9763577320.0,3407065.0,10,,2875.0,2860.0,2865.69,,
2026-03-19,GEB,2875.0,0.17,955970000.0,333553.0,5,,2875.0,2855.0,2866.02,,
2026-03-20,GEB,,2.26,3789627140.0,1301545.0,65,,2940.0,2875.0,2911.64,,
2026-03-24,GEB,3000.0,2.04,2134282035.0,723343.0,60,,3000.0,2905.0,2950.58,,
2026-03-25,GEB,3020.0,-0.17,1026522220.0,342056.0,-5,,3020.0,2990.0,3001.04,,
2026-03-26,GEB,2995.0,-0.83,1121875420.0,373459.0,-25,,3030.0,2985.0,3004.01,,
2026-03-27,GEB,2940.0,-1.84,3206069910.0,1086296.0,-55,,2990.0,2920.0,2951.38,,
2026-03-30,GEB,2945.0,0.17,836935115.0,284464.0,5,,2960.0,2925.0,,,
2026-03-31,GEB,2960.0,0.51,811843920.0,275476.0,15,,2965.0,2925.0,,,
2026-04-01,GEB,2965.0,0.17,465966410.0,157714.0,5,,2975.0,2940.0,,,
2026-04-02,GEB,,,,,,,,,,,
2026-04-03,GEB,,,,,,,,,,,
2026-04-06,GEB,2955.0,-0.34,1193187750.0,404876.0,-10,,2970.0,2860.0,,,
2026-04-07,GEB,2950.0,-0.17,1616627275.0,550350.0,-5,,2980.0,2900.0,,,
2026-04-08,GEB,3015.0,2.2,5344544770.0,1781533.0,65,,3020.0,2960.0,,,
2026-04-09,GEB,3090.0,2.49,7758999210.0,2521186.0,75,,3145.0,3000.0,,,
2026-04-10,GEB,3115.0,0.81,4854342755.0,1567525.0,25,,3145.0,3000.0,,,
2026-04-13,GEB,3105.0,-0.32,3689343535.0,1186831.0,-10,,3120.0,3080.0,,,
2026-04-14,GEB,3135.0,0.97,7532092315.0,2415843.0,30,,3135.0,3075.0,,,
2026-04-15,GEB,3050.0,-2.71,1649557665.0,537110.0,-85,,3130.0,3050.0,,,
2026-04-16,GEB,3050.0,0,2943077120.0,960743.0,0,,3085.0,3050.0,,,
2026-04-17,GEB,3090.0,1.31,3640662135.0,1180221.0,40,,3090.0,3060.0,,,
2026-04-20,GEB,3140.0,1.62,2070149240.0,663797.0,50,,3140.0,3100.0,,,
2026-04-21,GEB,3130.0,-0.32,7171219260.0,2297035.0,-10,,3140.0,3115.0,,,
2026-04-22,GEB,3100.0,-0.96,1781341485.0,572815.0,-30,,3130.0,3090.0,,,
2026-04-23,GEB,3100.0,0,1995913575.0,643657.0,0,,3110.0,,,,
2026-04-24,GEB,3090.0,-0.32,1486698985.0,480037.0,-10,,3105.0,3090.0,,,
2026-04-27,GEB,3045.0,-1.46,2723326660.0,890336.0,-45,,3080.0,3010.0,,,
2026-04-28,GEB,3030.0,-0.49,3887364325.0,1281262.0,-15,,3055.0,3015.0,,,
2026-04-29,GEB,3030.0,0,3196970300.0,1052641.0,0,,3060.0,3015.0,,,
2026-04-30,GEB,3045.0,0.5,903835355.0,294896.0,15,,3085.0,3035.0,,,
2026-05-04,GEB,3095.0,1.64,1104915695.0,358570.0,50,,3100.0,3065.0,,,
2026-05-05,GEB,3130.0,1.13,3026483445.0,971607.0,35,,3130.0,3085.0,,,
2026-05-06,GEB,3000.0,-4.15,2566384495.0,836866.0,-130,,3120.0,3000.0,,,
2026-05-07,GEB,3055.0,1.83,5727883765.0,1880655.0,55,,3080.0,3035.0,,,
2026-05-08,GEB,3010.0,-1.47,2654958640.0,873404.0,-45,,3070.0,3010.0,,,
2026-05-11,GEB,2970.0,-1.33,1722833015.0,576138.0,-40,,3030.0,2970.0,,,
2026-05-12,GEB,2875.0,-3.2,2977833930.0,1020508.0,-95,,3020.0,2875.0,,,
2026-05-13,GEB,2940.0,2.26,1302012620.0,448072.0,65,,2940.0,2870.0,,,
2026-05-14,GEB,2985.0,1.53,3613893770.0,1210333.0,45,,3050.0,2935.0,,,
2026-05-15,GEB,2950.0,-1.17,1827057865.0,620419.0,-35,,2990.0,2900.0,,,
2026-05-18,GEB,,,,,,,,,,,
2026-05-19,GEB,2900.0,-1.69,1249802585.0,429687.0,-50,,2965.0,2880.0,,,
2026-05-20,GEB,2840.0,-2.07,2824669600.0,988441.0,-60,,2905.0,2830.0,,,
2026-05-21,GEB,2840.0,0,1883566675.0,661776.0,0,,2875.0,2840.0,,,
2026-05-22,GEB,2870.0,1.06,2044868280.0,714932.0,30,,2875.0,2830.0,,,
2026-05-25,GEB,2850.0,-0.7,2356273830.0,824810.0,-20,,2890.0,2850.0,,,
2026-05-26,GEB,2845.0,-0.18,8807314765.0,3085644.0,-5,,2900.0,2820.0,,,
2026-05-27,GEB,2830.0,-0.53,4326729400.0,1533366.0,-15,,2865.0,2805.0,,,
2026-05-28,GEB,2780.0,-1.77,2780504310.0,996526.0,-50,,2835.0,2770.0,,,
2026-05-29,GEB,2700.0,-2.88,38784235780.0,14288029.0,-80,,2875.0,2700.0,,,
2026-06-01,GEB,2820.0,4.44,9871184765.0,3498578.0,120,,2900.0,2780.0,,,
2026-06-02,GEB,2850.0,1.06,1673695590.0,589543.0,30,,2865.0,2820.0,,,
2026-06-03,GEB,2830.0,-0.7,888999965.0,313730.0,-20,,2850.0,2820.0,,,
2026-06-04,GEB,2820.0,-0.35,1526074985.0,538935.0,-10,,2850.0,2820.0,,,
2026-06-05,GEB,2815.0,-0.18,2174196100.0,772484.0,-5,,2830.0,2800.0,,,
2026-06-08,GEB,,,,,,,,,,,
2026-06-09,GEB,2825.0,0.36,2631864230.0,930972.0,10,,2840.0,2810.0,,,
2026-06-10,GEB,2835.0,0.35,1921150655.0,676983.0,10,,2865.0,2820.0,,,
2026-06-11,GEB,2950.0,4.06,3350981945.0,1158572.0,115,,2975.0,2840.0,,,
2026-06-12,GEB,3050.0,3.39,8378297235.0,2761126.0,100,,3060.0,2865.0,,,
2026-06-15,GEB,,,,,,,,,,,
2026-06-16,GEB,3040.0,-0.33,3455341965.0,1135589.0,-10,,3065.0,3005.0,,,
2026-06-17,GEB,3065.0,0.82,4217069330.0,1380300.0,25,,3070.0,3015.0,,,
2026-06-18,GEB,3050.0,-0.49,5587410210.0,1825169.0,-15,,3070.0,3040.0,,,
2026-06-19,GEB,3070.0,0.66,3781787645.0,1232189.0,20,,3080.0,3045.0,,,
2026-06-22,GEB,3010.0,-1.95,6843423430.0,2237550.0,-60,,3110.0,3000.0,,,
2026-06-23,GEB,2995.0,-0.5,7858152745.0,2618983.0,-15,,3060.0,2990.0,,,
2026-06-24,GEB,2890.0,-3.51,2463494705.0,840638.0,-105,,3020.0,2890.0,,,
2026-06-25,GEB,2855.0,-1.21,3593089635.0,1254010.0,-35,,2925.0,2845.0,,,
2026-06-26,GEB,2905.0,1.75,3138271040.0,1084782.0,50,,2930.0,2855.0,,,
2026-06-30,GEB,2860.0,-1.55,1216986245.0,418122.0,-45,,2950.0,2860.0,,,
2026-07-01,GEB,2910.0,1.75,2310295510.0,795144.0,50,,2930.0,2860.0,,,
2026-07-02,GEB,2905.0,-0.17,2470767710.0,851278.0,-5,,2920.0,2890.0,,,
2026-07-03,GEB,2930.0,0.86,1391700510.0,476509.0,25,,2940.0,2900.0,,,
2026-07-06,GEB,2930.0,0,1751885725.0,601437.0,0,,2965.0,2885.0,,,
2026-07-07,GEB,2900.0,-1.02,941963160.0,324998.0,-30,,2930.0,2885.0,,,
2026-07-08,GEB,2900.0,0,1819141995.0,627395.0,0,,2920.0,2885.0,,,
2026-07-09,GEB,2890.0,-0.34,3770287855.0,1301135.0,-10,,2950.0,2880.0,,,
2026-07-10,GEB,2960.0,2.42,3408108090.0,1157838.0,70,,2960.0,2890.0,,,
2026-07-13,GEB,,,,,,,,,,,
2026-07-14,GEB,2975.0,0.51,3047169420.0,1022107.0,15,,3000.0,2960.0,,,
2026-07-15,GEB,2980.0,0.17,2560680715.0,855356.0,5,,3005.0,2975.0,,,
2026-07-16,GEB,2990.0,0.34,1460374540.0,487379.0,10,,3010.0,2985.0,,,
2026-07-17,GEB,3000.0,0.33,1245319325.0,415744.0,10,,3005.0,2985.0,,,
2026-07-21,GEB,2985.0,-0.5,2639057315.0,880655.0,-15,,3030.0,2985.0,-,,
2026-01-19,GRUPOARGOS,17880.0,-0.45,4608234600.0,257197.0,-80,,18100.0,17540.0,17917.14,,
2026-01-20,GRUPOARGOS,17940.0,0.34,3999236140.0,223608.0,60,,17960.0,17740.0,17885.03,,
2026-01-21,GRUPOARGOS,18480.0,3.01,11089462280.0,607538.0,540,,18480.0,17960.0,18253.12,,
2026-01-22,GRUPOARGOS,18480.0,0,5108380680.0,281346.0,0,,18500.0,18000.0,18156.93,,
2026-01-23,GRUPOARGOS,18480.0,0,5076317580.0,275536.0,0,,18480.0,18100.0,18423.43,,
2026-01-26,GRUPOARGOS,18660.0,0.97,5553314780.0,299586.0,180,,18700.0,18300.0,18536.63,,
2026-01-27,GRUPOARGOS,18680.0,0.11,7407576160.0,399936.0,20,,18780.0,18300.0,18521.9,,
2026-01-28,GRUPOARGOS,18400.0,-1.5,5072186540.0,276305.0,-280,,18680.0,18280.0,18357.2,,
2026-01-29,GRUPOARGOS,18400.0,0,2496261880.0,135800.0,0,,18540.0,18200.0,18381.9,,
2026-01-30,GRUPOARGOS,18740.0,1.85,8373043000.0,446741.0,340,,18960.0,18480.0,18742.5,,
2026-02-02,GRUPOARGOS,18360.0,-2.03,3693407780.0,202642.0,-380,,18800.0,18040.0,18226.27,,
2026-02-03,GRUPOARGOS,18000.0,-1.96,10621747960.0,591725.0,-360,,18460.0,17740.0,17950.48,,
2026-02-04,GRUPOARGOS,17500.0,-2.78,8628448200.0,496689.0,-500,,17900.0,17200.0,17371.93,,
2026-02-05,GRUPOARGOS,18100.0,3.43,3358122140.0,193170.0,600,,18100.0,17080.0,17384.28,,
2026-02-06,GRUPOARGOS,17780.0,-1.77,3757878780.0,213243.0,-320,,17980.0,17220.0,17622.52,,
2026-02-09,GRUPOARGOS,18100.0,1.8,2199489560.0,123189.0,320,,18100.0,17660.0,17854.59,,
2026-02-10,GRUPOARGOS,18360.0,1.44,2707584560.0,150056.0,260,,18400.0,17800.0,18043.83,,
2026-02-11,GRUPOARGOS,17920.0,-2.4,2629319520.0,146562.0,-440,,18020.0,17800.0,17939.98,,
2026-02-12,GRUPOARGOS,17800.0,-0.67,1354419800.0,76283.0,-120,,17960.0,17560.0,17755.2,,
2026-02-13,GRUPOARGOS,18500.0,3.93,3664711600.0,202675.0,700,,18500.0,17420.0,18081.72,,
2026-02-16,GRUPOARGOS,18080.0,-2.27,383088840.0,21170.0,-420,,18200.0,18080.0,18095.84,,
2026-02-17,GRUPOARGOS,17600.0,-2.65,3735533800.0,212079.0,-480,,17840.0,17500.0,17613.88,,
2026-02-18,GRUPOARGOS,17940.0,1.93,2286962220.0,128298.0,340,,17980.0,17400.0,17825.39,,
2026-02-19,GRUPOARGOS,17740.0,-1.11,1441793660.0,81416.0,-200,,17900.0,17620.0,17708.97,,
2026-02-20,GRUPOARGOS,17720.0,-0.11,4026591020.0,227779.0,-20,,17880.0,17520.0,17677.62,,
2026-02-23,GRUPOARGOS,17640.0,-0.45,3447214100.0,197429.0,-80,,17800.0,17300.0,17460.53,,
2026-02-24,GRUPOARGOS,17340.0,-1.7,1788915520.0,103983.0,-300,,17520.0,17000.0,17203.92,,
2026-02-25,GRUPOARGOS,17000.0,-1.96,3070421920.0,181653.0,-340,,17340.0,16720.0,16902.68,,
2026-02-26,GRUPOARGOS,16900.0,-0.59,1965642520.0,119372.0,-100,,16900.0,16300.0,16466.53,,
2026-02-27,GRUPOARGOS,16500.0,-2.37,5676812520.0,344751.0,-400,,16800.0,16200.0,16466.41,,
2026-03-02,GRUPOARGOS,16000.0,-3.03,1886940660.0,116245.0,-500,,16400.0,16000.0,16232.45,,
2026-03-03,GRUPOARGOS,15960.0,-0.25,4026208120.0,262154.0,-40,,15960.0,14800.0,15358.18,,
2026-03-04,GRUPOARGOS,15400.0,-3.51,5587567380.0,359327.0,-560,,16400.0,15200.0,15550.09,,
2026-03-05,GRUPOARGOS,15500.0,0.65,1527915600.0,97979.0,100,,16400.0,15400.0,15594.32,,
2026-03-06,GRUPOARGOS,15700.0,1.29,2082757080.0,135043.0,200,,15740.0,15140.0,15422.92,,
2026-03-09,GRUPOARGOS,16000.0,1.91,3373160440.0,211151.0,300,,16360.0,15600.0,15975.11,,
2026-03-10,GRUPOARGOS,15960.0,-0.25,7617685100.0,477713.0,-40,,16200.0,15600.0,15946.15,,
2026-03-11,GRUPOARGOS,15820.0,-0.88,2416886940.0,152414.0,-140,,16000.0,15740.0,15857.38,,
2026-03-12,GRUPOARGOS,15580.0,-1.52,4414361680.0,288071.0,-240,,15600.0,15000.0,15323.87,,
2026-03-13,GRUPOARGOS,16000.0,2.7,1468426280.0,94240.0,420,,16100.0,15360.0,15581.77,,
2026-03-16,GRUPOARGOS,15780.0,-1.37,2814315540.0,178506.0,-220,,16100.0,15500.0,15765.94,,
2026-03-17,GRUPOARGOS,15640.0,-0.89,1677528420.0,107421.0,-140,,15840.0,15340.0,15616.39,,
2026-03-18,GRUPOARGOS,15600.0,-0.26,672511420.0,43590.0,-40,,15600.0,15360.0,15428.11,,
2026-03-19,GRUPOARGOS,15800.0,1.28,2625951180.0,168923.0,200,,15800.0,15400.0,15545.26,,
2026-03-20,GRUPOARGOS,,0.13,1352521100.0,85751.0,20,,15900.0,15620.0,15772.66,,
2026-03-24,GRUPOARGOS,16560.0,0.49,4590881440.0,276454.0,80,,16900.0,16280.0,16606.31,,
2026-03-25,GRUPOARGOS,16800.0,0.12,1141295100.0,68725.0,20,,16820.0,16540.0,16606.69,,
2026-03-26,GRUPOARGOS,16700.0,-0.6,1038647280.0,62064.0,-100,,16840.0,16640.0,16735.1,,
2026-03-27,GRUPOARGOS,16700.0,0,4228581620.0,254644.0,0,,16700.0,16280.0,16605.86,,
2026-03-30,GRUPOARGOS,16700.0,0,1484271940.0,89062.0,0,,16700.0,15060.0,,,
2026-03-31,GRUPOARGOS,16700.0,0,4509956120.0,272477.0,0,,16700.0,16540.0,,,
2026-04-01,GRUPOARGOS,16600.0,-0.6,2665682520.0,161031.0,-100,,16620.0,15600.0,,,
2026-04-02,GRUPOARGOS,,,,,,,,,,,
2026-04-03,GRUPOARGOS,,,,,,,,,,,
2026-04-06,GRUPOARGOS,16580.0,-0.12,719750320.0,43435.0,-20,,16700.0,16420.0,,,
2026-04-07,GRUPOARGOS,15980.0,-3.62,582973520.0,35820.0,-600,,16680.0,15980.0,,,
2026-04-08,GRUPOARGOS,16000.0,0.13,2261704300.0,141067.0,20,,16540.0,15800.0,,,
2026-04-09,GRUPOARGOS,16420.0,2.63,3817218160.0,235937.0,420,,16420.0,15800.0,,,
2026-04-10,GRUPOARGOS,16500.0,0.49,1975333200.0,119793.0,80,,16520.0,16400.0,,,
2026-04-13,GRUPOARGOS,16720.0,1.33,2942126380.0,176519.0,220,,16720.0,16400.0,,,
2026-04-14,GRUPOARGOS,16460.0,-1.56,4576549540.0,275166.0,-260,,16800.0,16280.0,,,
2026-04-15,GRUPOARGOS,16100.0,-2.19,1730223560.0,106842.0,-360,,16440.0,16100.0,,,
2026-04-16,GRUPOARGOS,16380.0,1.74,3333332480.0,206407.0,280,,16380.0,15860.0,,,
2026-04-17,GRUPOARGOS,16380.0,0,2599755080.0,159398.0,0,,16500.0,16000.0,,,
2026-04-20,GRUPOARGOS,16340.0,-0.24,3399049680.0,205045.0,-40,,16700.0,16340.0,,,
2026-04-21,GRUPOARGOS,16380.0,0.24,1234991060.0,75289.0,40,,16500.0,16340.0,,,
2026-04-22,GRUPOARGOS,15980.0,-2.44,1042694140.0,64708.0,-400,,16360.0,15920.0,,,
2026-04-23,GRUPOARGOS,16000.0,0.13,1406459580.0,88333.0,20,,16060.0,15700.0,,,
2026-04-24,GRUPOARGOS,15660.0,-2.12,949323560.0,60571.0,-340,,16000.0,15560.0,,,
2026-04-27,GRUPOARGOS,15420.0,-1.53,2652917380.0,171193.0,-240,,15600.0,15400.0,,,
2026-04-28,GRUPOARGOS,15800.0,2.46,1520728960.0,97935.0,380,,15800.0,15400.0,,,
2026-04-29,GRUPOARGOS,15300.0,-3.16,1658794260.0,107766.0,-500,,,15300.0,,,
2026-04-30,GRUPOARGOS,15800.0,3.27,1996867840.0,129477.0,500,,15800.0,15100.0,,,
2026-05-04,GRUPOARGOS,15240.0,-3.54,815283200.0,52903.0,-560,,15600.0,15240.0,,,
2026-05-05,GRUPOARGOS,15100.0,-0.92,2262801440.0,148537.0,-140,,15440.0,15100.0,,,
2026-05-06,GRUPOARGOS,14660.0,-2.91,2366230680.0,157984.0,-440,,15300.0,14660.0,,,
2026-05-07,GRUPOARGOS,14860.0,1.36,4257595620.0,284855.0,200,,15200.0,14660.0,,,
2026-05-08,GRUPOARGOS,14800.0,-0.4,2237676020.0,150479.0,-60,,15060.0,14700.0,,,
2026-05-11,GRUPOARGOS,14500.0,-2.03,1884822180.0,128114.0,-300,,14820.0,14500.0,,,
2026-05-12,GRUPOARGOS,14400.0,-0.69,1791900140.0,123604.0,-100,,14780.0,14400.0,,,
2026-05-13,GRUPOARGOS,14580.0,1.25,3347574260.0,231863.0,180,,14720.0,14000.0,,,
2026-05-14,GRUPOARGOS,14700.0,0.82,4802943060.0,330785.0,120,,14780.0,14020.0,,,
2026-05-15,GRUPOARGOS,14800.0,0.68,1321137460.0,90433.0,100,,14800.0,14400.0,,,
2026-05-18,GRUPOARGOS,,,,,,,,,,,
2026-05-19,GRUPOARGOS,14600.0,-1.35,3435673080.0,235060.0,-200,,14820.0,14360.0,,,
2026-05-20,GRUPOARGOS,14360.0,-1.64,1793336120.0,124746.0,-240,,14520.0,14080.0,,,
2026-05-21,GRUPOARGOS,14280.0,-0.56,2601042140.0,181665.0,-80,,14460.0,14140.0,,,
2026-05-22,GRUPOARGOS,14180.0,-0.7,3194700900.0,226807.0,-100,,14380.0,13800.0,,,
2026-05-25,GRUPOARGOS,14480.0,2.12,5614551880.0,388507.0,300,,14520.0,14080.0,,,
2026-05-26,GRUPOARGOS,15500.0,7.04,4149967660.0,270597.0,1020,,15700.0,14480.0,,,
2026-05-27,GRUPOARGOS,15700.0,1.29,2606161380.0,169758.0,200,,15700.0,15000.0,,,
2026-05-28,GRUPOARGOS,16260.0,3.57,2489569380.0,156374.0,560,,16420.0,15540.0,,,
2026-05-29,GRUPOARGOS,16900.0,3.94,20613827020.0,1225165.0,640,,16900.0,15940.0,,,
2026-06-01,GRUPOARGOS,16440.0,-2.72,8641616820.0,515564.0,-460,,17500.0,16340.0,,,
2026-06-02,GRUPOARGOS,16500.0,0.36,2528558100.0,153997.0,60,,16540.0,16200.0,,,
2026-06-03,GRUPOARGOS,16500.0,0,662222740.0,40332.0,0,,16500.0,16280.0,,,
2026-06-04,GRUPOARGOS,16840.0,2.06,1948076700.0,116165.0,340,,17260.0,16300.0,,,
2026-06-05,GRUPOARGOS,16100.0,-4.39,2843943820.0,172759.0,-740,,16840.0,16100.0,,,
2026-06-08,GRUPOARGOS,,,,,,,,,,,
2026-06-09,GRUPOARGOS,16400.0,1.86,6049575260.0,370462.0,300,,16680.0,16140.0,,,
2026-06-10,GRUPOARGOS,16320.0,-0.49,2180233100.0,132848.0,-80,,16580.0,16280.0,,,
2026-06-11,GRUPOARGOS,17000.0,4.17,3233664120.0,194818.0,680,,17000.0,16220.0,,,
2026-06-12,GRUPOARGOS,17800.0,4.71,6119506320.0,350081.0,800,,17820.0,16880.0,,,
2026-06-15,GRUPOARGOS,,,,,,,,,,,
2026-06-16,GRUPOARGOS,17800.0,0,2016566060.0,113522.0,0,,17820.0,17620.0,,,
2026-06-17,GRUPOARGOS,17620.0,-1.01,3859154980.0,220009.0,-180,,17800.0,17140.0,,,
2026-06-18,GRUPOARGOS,17560.0,-0.34,2274850760.0,128711.0,-60,,17980.0,17160.0,,,
2026-06-19,GRUPOARGOS,17620.0,0.34,3133047240.0,177623.0,60,,17780.0,17440.0,,,
2026-06-22,GRUPOARGOS,17000.0,-3.52,3168709340.0,186054.0,-620,,17800.0,16740.0,,,
2026-06-23,GRUPOARGOS,17480.0,2.82,2325038420.0,137492.0,480,,17980.0,16660.0,,,
2026-06-24,GRUPOARGOS,17480.0,0,3963633480.0,229630.0,0,,17500.0,16820.0,,,
2026-06-25,GRUPOARGOS,17540.0,0.34,1635407000.0,94054.0,60,,17660.0,17120.0,,,
2026-06-26,GRUPOARGOS,17700.0,0.91,1191068460.0,67452.0,160,,17800.0,17440.0,,,
2026-06-30,GRUPOARGOS,17700.0,0,1665169680.0,94468.0,0,,17800.0,17260.0,,,
2026-07-01,GRUPOARGOS,17500.0,-1.13,2056718980.0,116959.0,-200,,17800.0,17320.0,,,
2026-07-02,GRUPOARGOS,17400.0,-0.57,1820931540.0,104567.0,-100,,17700.0,17200.0,,,
2026-07-03,GRUPOARGOS,17560.0,0.92,1300708860.0,73969.0,160,,17680.0,17500.0,,,
2026-07-06,GRUPOARGOS,17680.0,0.68,2834814180.0,162521.0,120,,17700.0,17200.0,,,
2026-07-07,GRUPOARGOS,18000.0,1.81,4439966180.0,248822.0,320,,18000.0,17280.0,,,
2026-07-08,GRUPOARGOS,18100.0,0.56,4793992440.0,265865.0,100,,18400.0,17240.0,,,
